,Age,Gender,Income,Vintage,Transaction_Status,Product_Holdings,Credit_Card,Credit_Category,Is_Churn,Balance
474,31,0,1,4,0,0,1,0,0,0.13225730152488802
475,27,0,1,2,0,1,1,1,0,-0.09790451568126156
476,27,0,0,0,1,1,1,0,0,0.11486688221112554
477,65,1,1,2,1,0,1,1,1,0.7808456878430642
478,37,1,0,0,1,0,0,0,0,1.0272005569987306
479,38,1,1,4,1,0,0,0,0,0.731670712035167
480,33,0,2,5,0,1,0,2,0,-3.1239209155596526
481,45,0,0,1,1,1,1,2,0,-0.07867490049524094
482,37,0,3,3,0,1,1,1,0,1.239459474411839
483,39,1,3,4,0,1,1,2,1,0.21692614915660663
484,42,0,0,1,1,1,1,1,0,0.9749340240460043
485,33,0,3,3,0,1,0,1,0,0.2772364079344097
486,55,1,1,4,0,1,1,1,0,0.7896277939016891
487,31,0,3,3,0,1,0,2,0,0.4801552159559337
488,41,0,3,1,1,1,1,2,0,0.7632814669216204
489,33,1,2,3,1,1,0,1,0,-0.36725636099649756
490,43,1,1,2,1,1,1,0,0,0.0706134839803555
491,44,1,1,2,0,1,1,0,1,0.6674680639388144
492,39,1,2,4,1,1,1,2,0,0.07351585940041151
493,47,1,1,1,1,0,1,0,0,0.6485737485083559
494,53,1,3,2,1,0,0,0,0,1.2131929574657232
495,36,1,1,3,1,1,0,2,1,0.683693028401155
496,41,1,3,3,1,2,1,2,0,0.6000258112104296
497,33,0,1,4,1,1,0,1,1,0.25935445906737364
498,35,1,2,2,1,1,1,2,1,0.17120779224854915
499,48,1,0,5,1,1,1,1,0,-0.5196798144532175
500,65,1,0,0,1,0,1,2,0,-0.0854442847561188
501,60,0,0,0,0,1,1,1,0,0.09492493027164875
502,48,1,0,5,1,1,1,1,1,0.6489862937714721
503,34,0,0,0,0,1,1,2,0,-1.4257172723431204
504,39,0,2,1,0,0,0,2,1,0.7904437868801772
505,51,0,1,3,0,0,1,2,0,-0.007784597729995869
506,56,1,1,0,1,0,0,1,1,1.3878608892324702
507,48,1,0,1,0,0,1,2,0,0.31545429860800095
508,56,1,1,5,1,0,0,2,0,-0.8518771591702508
509,39,0,1,4,1,1,1,2,0,-1.2617491243114878
510,57,1,1,3,1,0,1,0,1,0.2991380441165945
511,33,1,0,2,0,1,1,2,1,0.8463609046548056
512,34,1,0,4,0,1,0,0,0,-1.0836747645998688
513,37,0,0,1,0,1,1,2,0,-0.025347916402683947
514,36,1,2,4,0,0,1,2,0,0.49454340673606434
515,41,1,2,0,1,1,0,2,0,0.5591667273493102
516,35,1,1,1,0,0,1,0,0,-0.08491761022011964
517,45,0,2,4,1,2,1,2,0,0.0728269765970285
518,42,0,1,4,0,0,1,1,0,0.6342253789797404
519,66,1,0,2,1,0,1,1,0,0.9270091605764228
520,50,0,1,2,1,0,0,2,0,0.7902642216736131
521,42,0,2,0,0,0,1,0,0,0.242305687595011
522,42,1,1,4,0,1,1,1,0,0.09760683301239609
523,23,0,2,2,1,2,1,2,0,0.004833193325409958
524,29,0,2,0,1,1,1,1,0,0.36631834960964926
525,26,0,1,2,1,1,0,0,0,0.2178595957267402
526,29,1,2,2,0,2,1,2,0,-0.5180114942830797
527,35,0,3,4,1,1,1,2,0,-1.2610202946846059
528,27,0,1,1,0,0,1,0,0,-2.3803006602438854
529,41,0,1,2,1,0,1,1,0,0.15532558963307896
530,39,0,0,3,1,1,0,0,0,-1.7421863633759875
531,33,1,3,4,0,1,0,2,0,-1.8860532751081354
532,28,0,2,3,1,0,1,0,0,1.0132634560559046
533,26,0,3,1,0,1,0,2,1,0.14088178071809032
534,27,0,2,3,1,1,0,0,1,-0.3733704917644708
535,36,1,0,0,1,0,1,1,0,0.4848738418895962
536,58,0,0,2,1,1,1,2,0,-0.3516884855237618
537,28,1,3,5,1,1,1,0,0,0.16642053347182914
538,45,1,3,0,1,1,1,2,0,1.1182763190904064
539,41,0,0,2,1,0,0,2,0,1.0107892580116342
540,55,0,1,2,1,1,1,0,1,-0.2458874292453085
541,31,1,2,2,1,0,0,2,0,0.8117455203465815
542,40,0,0,2,1,0,0,2,1,1.4604684280161429
543,46,1,0,0,0,0,1,2,1,1.346728779578101
544,41,0,1,4,0,1,1,2,0,0.29667708947047605
545,62,1,1,2,1,0,1,2,0,-0.9353054172028019
546,23,0,3,0,1,0,1,2,1,0.3156153610829281
547,46,1,0,4,1,0,0,2,0,0.1154513477915901
548,58,1,0,4,0,1,1,0,0,-1.764318687738857
549,42,1,2,5,0,0,0,2,0,0.494979489542796
550,43,1,2,2,0,0,1,2,0,-0.3819028110976112
551,65,0,2,1,1,1,1,2,0,-1.973650494971686
552,38,1,1,4,1,1,1,0,0,0.7099980231360965
553,48,0,2,2,1,1,1,0,0,-0.8942692402488586
554,43,0,0,2,1,0,1,0,0,0.22926897843613386
555,66,1,3,3,1,1,1,1,0,-0.04935841917207583
556,42,1,2,3,0,0,1,0,1,0.7203186651069706
557,38,0,2,5,1,1,0,2,1,-1.2615386146101792
558,49,1,1,5,1,1,1,2,1,0.848567165353527
559,36,0,2,3,1,0,0,1,0,-0.11830073981361411
560,37,0,1,4,1,1,1,0,0,-0.42799454676217596
561,50,1,1,3,0,0,1,2,0,1.3713138265788558
562,34,0,0,3,0,1,1,0,0,-1.3121801139514222
563,29,0,3,3,0,0,0,1,0,0.6808346058852827
564,48,0,0,1,1,1,1,0,0,-2.5924419549527937
565,43,0,0,4,1,0,1,0,1,0.3525970904732153
566,45,0,2,1,1,0,0,1,0,1.0529155585038514
567,55,1,0,3,0,1,0,2,1,0.13446156079695268
568,59,0,2,3,0,0,0,2,1,0.5888026218908793
569,57,0,2,3,0,0,0,2,0,-0.28521720531039235
570,40,0,1,1,0,1,1,2,0,-1.6330218027438266
571,29,0,1,2,1,0,0,2,0,-1.9518597926433867
572,56,1,2,0,0,1,1,2,0,-1.5755042294618076
573,33,0,2,2,1,0,1,2,0,0.8656739179384448
574,56,1,2,4,1,1,1,2,1,0.2587617542300584
575,55,0,1,2,0,0,1,2,0,0.5570079287524513
576,43,0,2,4,1,0,1,1,0,0.937062216857448
577,28,0,2,5,0,0,0,0,0,-0.2113431117275679
578,46,1,1,0,0,1,0,1,1,-0.4356919433457827
579,42,0,1,1,1,1,0,0,0,0.3804476980546915
580,28,1,0,0,0,1,0,0,0,0.25032556804523
581,40,0,3,5,1,0,1,1,1,1.399741252080382
582,32,1,0,3,1,1,1,2,0,0.9118000525945611
583,32,1,0,3,0,1,1,0,0,0.47388989442242063
584,36,1,2,3,1,0,1,1,0,0.5825281909049875
585,59,1,2,0,1,1,1,1,0,-0.41672505872866944
586,43,1,3,3,1,2,0,0,1,-1.7321030308010754
587,62,0,2,4,0,0,0,0,1,-0.012250433848835252
588,43,0,3,1,0,1,1,1,0,0.6185609332370291
589,32,1,3,4,1,0,0,2,0,0.6134789061170074
590,47,0,1,4,1,0,0,2,1,0.30774685044589134
591,37,0,0,3,1,1,1,1,0,-0.36595769610642315
592,52,0,3,4,0,0,1,2,1,1.0306428532381995
593,36,1,0,4,0,1,0,2,1,-1.5533373212000163
594,40,1,1,1,0,0,1,1,0,0.6127840985052672
595,27,1,1,1,0,2,1,1,0,-1.9771907943004483
596,44,0,2,3,1,0,1,2,0,0.7791173835111778
597,31,1,3,4,1,0,0,0,0,0.13911425243253106
598,42,0,0,4,0,1,1,2,0,-1.8044952525938425
599,36,1,2,2,0,0,1,1,0,0.23378721532808183
600,41,1,0,1,1,1,1,2,0,-0.14167145401523087
601,53,0,0,2,0,0,1,2,0,0.5761914466286814
602,43,1,1,1,1,0,0,1,0,0.9367842171205403
603,47,0,2,2,1,0,1,2,0,0.4901894518158052
604,52,0,3,4,1,0,0,0,1,-0.05096269615448501
605,50,1,2,4,0,1,0,2,1,-0.34264486731579596
606,53,1,1,1,0,0,1,2,0,0.6125839617079202
607,37,0,1,3,0,0,1,0,1,0.22847960098143794
608,31,0,2,4,0,0,1,2,1,-2.076502798383649
609,37,1,0,4,0,1,1,0,0,0.3350955506788893
610,39,1,1,3,0,1,1,0,1,0.19344221157970268
611,36,1,0,0,1,1,1,2,0,-2.716826663723799
612,34,1,2,3,0,1,1,0,0,-0.04114109325342946
613,40,0,3,0,1,1,1,2,0,0.6069183339206281
614,48,1,1,3,1,0,0,2,0,0.42205648782848254
615,39,1,1,1,0,0,0,0,0,0.24003919587856362
616,52,1,2,1,0,2,0,1,0,-0.05798969657822553
617,45,1,2,4,0,1,1,2,0,0.7269171559404107
618,27,0,3,4,1,1,0,2,0,0.7823852577323451
619,41,0,0,2,0,1,0,0,0,0.11615796536005579
620,49,1,2,3,0,1,0,1,1,-3.092950029507428
621,41,0,0,1,0,0,0,1,0,0.029464283022401675
622,36,1,0,2,0,0,1,2,0,0.6718057496207741
623,44,1,3,1,0,0,1,1,1,0.41771850506386676
624,32,0,1,4,1,1,1,2,0,-0.7471550589337533
625,32,1,0,1,1,1,1,1,0,-1.5186155368155831
626,59,1,0,0,1,0,1,1,0,-0.05381561239789646
627,35,1,0,2,1,1,0,2,0,1.1916934662042347
628,37,1,2,0,1,1,1,0,0,-1.5439087263823226
629,30,1,0,4,0,0,0,2,0,-1.6465408881376389
630,30,1,0,2,0,0,0,2,0,0.8107706123214691
631,41,1,1,1,1,1,1,1,0,-0.3873386505191323
632,46,0,1,2,1,1,0,1,0,0.88248362746617
633,42,1,0,2,1,0,0,2,0,0.9890513204982834
634,63,0,2,3,1,0,0,2,1,0.3302103214546256
635,62,0,3,2,0,0,1,0,0,0.8997910435343809
636,33,1,0,3,0,0,0,2,0,0.5260394659788887
637,41,1,1,5,0,0,1,0,0,0.5234219526680763
638,57,1,3,5,0,1,1,0,1,0.0036300087697669968
639,44,1,0,3,0,1,1,0,0,-0.3648406279013166
640,39,0,0,4,1,1,1,0,0,0.5485153856313095
641,34,0,2,0,1,0,0,2,0,-2.3508597622110443
642,40,0,1,1,1,0,1,1,1,0.20430681158151445
643,55,1,3,0,1,1,1,2,1,1.1651091597037182
644,25,1,2,2,1,0,1,2,0,0.45570594840204165
645,32,1,1,4,1,1,0,1,0,1.077745115224546
646,56,0,3,3,0,1,1,0,1,0.011328895625142096
647,57,1,2,1,1,1,1,2,0,-0.8238030920464958
648,54,1,1,3,0,2,1,2,0,-0.040668542730167435
649,27,0,0,4,0,1,1,2,0,-0.518736182126387
650,44,0,3,4,1,1,0,2,0,0.48774800193882856
651,35,1,3,0,0,1,1,2,0,-1.2299698257885816
652,47,1,3,2,0,1,1,0,0,-1.0720915676876337
653,41,0,3,2,0,1,1,1,0,-0.27453986833763805
654,43,0,0,3,0,0,1,2,1,0.6973662685050627
655,38,1,1,2,0,0,1,1,0,0.4691916145048151
656,43,1,1,5,1,0,1,1,0,0.23920406340650388
657,31,0,0,4,0,0,1,0,0,-0.7867804139553253
658,69,0,2,3,1,2,1,0,0,0.3620821134585973
659,56,1,2,5,0,0,1,2,0,0.7808191055731027
660,71,1,3,2,1,0,1,2,0,0.7908546612311909
661,34,0,3,1,1,0,1,1,0,0.9359244754138893
662,61,0,1,0,0,0,1,2,1,0.24913164818070746
663,40,1,3,5,1,0,1,1,1,1.1293025805697618
664,35,0,2,3,0,0,0,0,1,-1.3838188498883113
665,42,1,3,3,0,0,0,2,0,-1.715908048411974
666,46,0,1,1,1,1,1,2,0,0.07230615618927208
667,41,0,3,3,0,0,0,1,0,-0.20003640655533486
668,46,0,2,3,0,2,1,2,0,0.4559409645964069
669,41,1,2,0,0,0,1,2,0,0.9856093502559319
670,25,1,0,3,0,1,0,2,0,0.598277713333346
671,30,0,3,4,1,1,0,2,0,-0.45910506171032517
672,30,0,2,2,0,1,1,2,0,0.39117695732434127
673,43,1,0,1,0,0,0,1,0,0.7429221061198572
674,65,1,0,4,1,0,1,1,0,-2.3859264395499737
675,47,1,1,5,1,0,1,2,0,1.0752108253528194
676,46,1,1,1,1,0,0,1,0,-1.0104012370129722
677,40,1,2,4,0,1,1,2,0,-1.6319945676983099
678,62,0,3,4,1,1,1,0,1,-0.7287303455389742
679,35,1,2,1,1,1,0,1,0,1.0811789172244861
680,30,1,3,0,0,0,1,0,1,1.0094475646809158
681,40,1,0,1,1,1,1,0,0,0.7453648966107792
682,31,1,2,3,1,1,0,0,1,0.6478409339990081
683,37,1,0,3,1,0,1,2,1,0.862049081344107
684,39,0,0,3,1,0,1,0,0,0.02162214295922903
685,38,0,0,1,0,1,1,2,0,1.244307693643748
686,43,1,3,1,0,0,1,2,0,0.1972799218890437
687,41,1,2,1,1,1,0,2,0,0.9770294091170973
688,38,1,2,3,1,1,1,1,0,0.1257383341158741
689,37,0,1,1,0,1,1,1,0,0.8677392085683839
690,33,0,1,2,0,0,0,2,1,1.0328129621676896
691,34,1,1,3,1,0,1,1,0,-0.04360163235974722
692,32,1,0,3,0,0,1,2,0,1.2349394793027813
693,50,0,3,2,0,0,0,0,0,1.1881058361303223
694,29,1,3,2,0,0,0,2,0,-0.17538519831699
695,34,1,1,5,1,0,0,1,0,0.713507994370047
696,33,0,2,2,1,0,1,2,0,0.4157685262968323
697,48,0,1,3,0,0,0,2,0,-2.2411155326109227
698,48,0,2,0,1,0,0,0,1,0.8213315066396644
699,53,0,1,0,1,0,0,1,0,-0.3902547728293979
700,42,1,2,5,1,0,1,0,0,-0.021414492539479975
701,38,1,0,4,0,0,0,1,1,-1.1626803535542365
702,51,1,0,4,1,0,1,2,0,0.9902795315548831
703,43,1,1,2,0,0,0,1,1,-0.08106833836220122
704,33,1,3,5,1,1,1,2,0,-0.7764874796427392
705,40,0,1,2,1,1,1,2,1,0.15953123361953037
706,53,0,0,5,0,0,1,2,1,0.7007088712807553
707,44,0,1,1,0,0,0,2,0,0.49274191583878596
708,33,1,0,0,0,1,1,0,1,0.013927621724862288
709,39,1,1,2,1,0,1,0,0,1.0839098881704636
710,33,0,3,3,1,0,0,2,0,0.23110184332027242
711,47,0,1,1,0,1,1,2,1,0.7818200420663622
712,37,1,2,0,1,1,1,2,0,-1.6408501510915867
713,29,1,0,3,0,0,0,0,0,-1.3483941861452504
714,29,1,3,3,0,1,1,0,0,0.2056990199991766
715,38,1,3,1,0,1,0,1,0,-1.278733140029915
716,27,1,1,4,1,1,1,1,0,-0.5540258191486792
717,36,1,0,1,0,0,0,0,0,-1.2339597478241975
718,43,0,1,3,1,1,1,2,0,-0.22299331275488585
719,41,1,3,3,0,1,1,2,1,-0.06814525227786548
720,44,1,0,5,1,1,1,1,0,0.6430645171027571
721,64,0,2,4,0,1,1,0,0,-1.1013568248510313
722,52,1,3,0,0,0,0,0,1,0.43481246964414605
723,37,1,1,5,0,1,1,2,0,-2.490738022247426
724,33,1,3,1,0,0,0,1,0,-0.33628779348303306
725,43,0,2,2,0,1,0,1,0,0.3238607297364406
726,39,0,3,4,0,1,1,2,0,0.5153860373022373
727,53,1,1,3,1,1,1,2,0,-2.141002657301992
728,36,1,3,2,0,2,1,2,0,0.41097011933340416
729,40,1,2,3,1,1,1,2,1,0.2980308346164121
730,40,1,1,2,0,1,1,0,0,0.45769784475068515
731,41,1,2,3,1,0,1,1,0,0.5870103262185121
732,55,1,0,2,1,0,1,0,0,0.004345489196386351
733,63,1,0,1,0,0,1,0,0,-1.9971330609424152
734,39,1,0,3,0,0,1,2,0,-0.031651551313642834
735,30,1,1,2,0,1,0,0,0,0.7544321676686166
736,34,0,2,0,1,1,0,2,0,0.675991617773556
737,26,1,1,1,1,0,1,1,0,0.5470490526608592
738,56,1,1,3,1,1,0,2,0,0.1478156837285801
739,41,0,2,2,1,0,0,2,0,0.5231178610388427
740,34,0,3,0,0,1,1,1,0,-2.0156676616770315
741,33,1,0,3,0,1,1,2,0,0.7535770236589479
742,40,0,1,2,1,0,1,0,0,0.14537499837292292
743,37,1,1,0,1,1,1,2,0,0.10541703259853576
744,40,1,3,4,1,1,1,1,0,0.295172562783166
745,27,1,2,1,1,1,1,0,0,0.662699748133881
746,32,1,2,1,0,1,1,2,0,0.8113138681213883
747,30,1,2,1,1,0,1,2,0,-0.02839898918647095
748,35,0,2,2,0,0,1,2,0,-0.6176133148126379
749,30,0,3,4,0,1,1,0,0,0.8896201869543172
750,36,1,3,4,0,0,1,2,1,0.480342490215578
751,51,0,1,4,1,0,0,0,0,0.8805620255633618
752,32,0,1,1,0,0,1,2,0,0.10746178570676114
753,34,1,1,5,0,0,1,2,0,0.6695708853676227
754,37,0,0,4,1,1,1,1,0,0.9472557157611995
755,25,0,2,0,1,0,1,0,0,0.01683556409057731
756,37,0,3,2,0,1,1,2,0,0.4588485783633219
757,32,0,1,3,0,1,0,2,0,1.4280201475785328
758,37,0,0,4,0,0,1,2,0,0.8547076070442827
759,48,1,0,4,0,0,1,0,1,0.3123333046796704
760,33,0,1,4,0,1,1,2,0,0.5344857590871827
761,55,1,2,2,0,1,1,2,1,0.12577002026536022
762,46,0,3,3,1,0,0,2,0,0.8580840798119891
763,38,1,1,4,1,1,0,0,0,0.4869018077933448
764,32,0,3,4,0,1,1,1,0,0.7450125111840767
765,36,0,2,3,1,1,1,2,0,-1.4594127235037455
766,45,0,0,1,1,0,0,1,1,0.16022915183297712
767,45,1,3,0,1,1,1,0,0,-0.3048796071487721
768,31,1,1,5,1,0,0,1,0,0.4077887831954656
769,34,0,2,4,1,2,1,0,0,-2.285615550142344
770,39,0,3,3,1,1,1,2,1,-0.22030027413114128
771,36,0,1,3,1,1,1,0,0,0.22806965495713105
772,30,0,0,0,1,1,1,0,0,-0.23345562758263855
773,41,0,1,3,0,2,0,2,0,-2.1464604196906816
774,36,1,1,4,1,1,1,1,0,0.8922636188467618
775,42,0,0,4,0,0,1,2,1,1.2001872260365032
776,41,1,2,4,0,0,1,2,0,0.18082630280855783
777,38,1,3,4,1,0,1,2,0,-0.27131004158394
778,54,1,0,5,0,0,0,2,1,0.06196265220292024
779,35,0,3,3,0,0,1,2,1,1.1856262123929433
780,43,1,3,0,1,0,1,1,0,1.1386482691760236
781,31,0,1,1,0,0,1,2,0,-1.247938600685625
782,39,1,2,0,1,0,1,0,0,0.5375361844947772
783,44,1,3,1,1,0,0,2,0,0.7182280582007485
784,35,0,2,0,0,0,0,2,0,0.2666380246215939
785,28,1,1,4,0,1,1,2,0,0.702928289546725
786,52,1,2,0,0,1,0,0,0,0.8486279899463622
787,30,0,3,1,1,0,1,1,0,1.1175153139068594
788,55,0,3,1,0,1,0,1,0,-1.2686154612040788
789,35,1,1,2,0,1,0,2,0,-0.38177176208209485
790,64,1,1,2,1,1,1,0,0,-0.1150923911114288
791,65,0,3,0,0,2,0,0,1,-1.4466067973076813
792,23,0,2,2,1,0,1,0,0,0.3435170385642365
793,26,0,2,3,1,1,1,0,0,-1.3970625240779886
794,43,1,0,4,1,0,1,0,0,1.0836508133951996
795,54,0,1,4,1,2,1,0,0,0.06531470436655441
796,38,0,3,2,1,2,1,2,0,-1.9176829080724962
797,33,1,2,2,0,0,1,2,0,1.138908258670677
798,36,1,1,0,1,0,0,2,0,0.25952582892802656
799,39,1,2,1,0,1,1,0,0,0.3285318132640037
800,52,1,3,3,0,0,0,2,0,0.9201288413339115
801,34,0,0,1,1,1,0,2,1,-1.6513842313305265
802,35,1,0,2,1,1,1,0,0,-3.4289335586047636
803,49,1,3,4,0,0,1,0,1,0.6874806655508764
804,29,0,3,5,0,2,1,0,0,-0.4168567059372063
805,36,1,1,4,0,0,1,2,0,0.436231737121605
806,39,0,3,0,1,1,0,2,0,1.0004252463267531
807,43,0,1,1,0,1,1,1,0,-2.4165215326214224
808,43,0,1,4,0,0,1,0,0,0.5998665576452975
809,43,1,0,2,1,0,1,2,0,0.6635406918850771
810,56,1,3,1,1,0,1,2,1,1.0639077828494279
811,33,1,3,1,0,0,0,0,0,0.8476517180340702
812,41,1,0,3,1,1,1,0,0,0.13016541485684927
813,25,1,2,3,1,1,1,1,0,-0.05466895562476882
814,34,1,0,3,0,0,0,1,0,-1.3840432670751661
815,42,1,1,1,0,1,0,2,0,0.09303513848659135
816,38,0,2,2,1,1,1,2,0,0.04355548394143028
817,35,0,1,3,1,0,1,1,0,0.24498597272665448
818,46,0,0,4,0,1,0,0,1,0.8445851180495191
819,47,1,0,2,0,1,1,2,0,0.8088991621554534
820,36,1,0,2,1,1,0,2,0,-0.11244069496344447
821,38,0,0,5,0,1,1,2,0,-0.007289081501738907
822,45,1,1,0,0,1,1,1,0,-0.04542573215651848
823,38,1,1,0,0,1,1,2,0,0.6030844936318851
824,28,1,3,2,0,0,1,0,0,-1.7910479332892795
825,39,0,1,0,0,1,0,1,0,0.3190997269393965
826,41,1,3,1,1,0,1,1,1,-0.464251512603493
827,31,1,2,4,0,0,1,1,0,0.7307980246296227
828,36,0,1,2,0,0,1,2,1,0.7912423913566501
829,38,1,1,0,0,1,1,2,0,-0.3829524657258128
830,44,0,2,2,1,1,1,2,1,-3.3224063543276285
831,61,1,2,3,1,1,1,1,0,0.49846744507313984
832,41,1,2,4,0,1,1,0,1,-2.2087906085358147
833,38,0,2,3,1,1,1,2,0,0.9729916974497347
834,23,1,1,1,1,0,1,1,0,0.8190574128852476
835,60,1,1,0,0,1,1,1,0,-1.197450391368692
836,60,0,1,1,0,1,1,1,1,0.8117909903605947
837,34,1,0,5,1,1,0,1,1,-1.1828594734191875
838,53,0,3,0,0,0,1,1,0,-0.0015522846263484214
839,37,0,1,3,1,1,1,1,0,0.20990126715656607
840,38,0,0,3,1,0,1,0,0,1.2411821119429207
841,33,0,3,0,0,0,0,0,0,1.2395833279427328
842,51,0,3,3,0,1,0,0,0,-1.9928062305112935
843,60,1,3,0,0,0,1,0,1,0.44491246932874723
844,64,1,3,3,0,1,1,2,0,1.0220814365875435
845,54,1,2,1,0,1,1,2,0,1.0774115381740124
846,49,0,2,2,0,1,1,0,0,0.3505145474611702
847,33,0,0,3,0,0,1,2,1,0.37030824594339895
848,36,1,3,4,1,0,1,2,0,1.0602488523052842
849,52,0,0,0,1,1,1,2,0,0.49784129778262254
850,53,1,1,3,0,1,1,2,1,0.5120901356868749
851,53,0,0,2,0,1,1,1,0,0.004186675855881799
852,52,0,2,4,0,1,1,0,1,-0.3379678458312484
853,32,0,2,4,0,0,1,1,0,0.9346565810157083
854,33,1,2,1,0,0,0,2,0,0.15052643691903028
855,36,0,3,2,0,0,0,2,1,0.6940627775170919
856,41,0,3,5,1,0,1,1,0,-0.12673835788650467
857,25,1,1,3,1,1,0,1,0,0.301525668366484
858,41,1,2,4,1,1,0,1,0,-0.09336686961710587
859,43,0,1,2,0,1,0,2,0,0.028435755110857244
860,52,0,0,4,0,0,1,2,1,0.6528812691213526
861,43,1,2,2,0,0,0,2,0,0.6312981518837464
862,45,1,2,2,1,0,1,2,1,-0.11706667050053012
863,34,1,0,2,0,0,1,2,1,-0.293130155508902
864,27,1,1,1,1,1,1,2,0,0.6351200287318663
865,36,0,0,4,0,0,1,2,0,-0.6433745273380931
866,40,0,1,1,0,0,1,0,1,-0.009474638673519524
867,28,0,2,1,1,0,1,0,0,1.2457531544241265
868,51,0,0,2,1,0,0,2,0,0.47321402025816073
869,54,1,2,3,0,1,1,0,0,-1.4146880870918712
870,31,1,0,4,1,1,1,2,0,0.822964903927347
871,35,0,2,4,1,0,0,0,0,-0.24792526596863182
872,37,0,1,0,0,0,1,2,0,0.259524580885682
873,46,0,2,4,0,1,1,0,0,0.38446253565890304
874,57,1,2,4,1,0,1,2,1,0.567802224103255
875,27,0,3,4,1,0,1,2,1,0.0891140417686054
876,47,0,2,2,1,1,0,2,1,0.07731514780881896
877,45,0,0,1,1,0,1,2,0,0.5145168400277479
878,40,1,2,4,0,1,1,2,0,-0.03672434732564152
879,40,0,1,2,0,1,0,2,1,-0.1352677249450937
880,36,1,1,2,1,0,1,2,0,0.1023924272165945
881,63,1,0,4,1,1,1,0,0,0.5424926822963019
882,54,1,2,3,0,0,1,0,0,0.7580071427319256
883,51,1,3,0,0,1,1,0,0,0.1964870570853385
884,28,0,2,0,0,1,1,2,0,0.7126385435608609
885,54,1,1,5,1,1,0,2,0,-0.24584516169402995
886,46,0,0,4,1,0,0,0,0,0.7901093841362503
887,52,0,1,4,1,1,0,2,0,0.7941181987258057
888,36,1,0,0,0,1,1,2,0,1.386448138001811
889,38,1,3,2,0,0,1,0,1,0.40409740164427904
890,33,1,1,3,0,1,1,2,0,0.7982780652978888
891,46,0,0,3,1,0,1,0,1,0.15593467940339945
892,49,0,3,3,0,0,1,2,1,0.6613999099906418
893,46,1,0,2,1,1,0,1,0,-1.7528420085605285
894,40,1,0,2,0,1,1,2,0,0.8895372276981478
895,49,0,2,2,0,1,1,0,0,0.794034743607115
896,45,1,1,5,1,1,1,2,0,0.9884760738389755
897,33,0,0,0,1,1,1,2,0,0.8523140587376252
898,27,1,0,3,1,0,0,0,0,0.504159666999155
899,54,0,2,1,0,1,0,2,1,1.0177203315504846
900,28,1,1,1,1,1,1,1,0,0.6506700166718509
901,39,1,1,2,1,1,1,2,0,0.4214546763298182
902,37,0,0,2,1,0,0,1,0,0.01274958216971248
903,62,0,0,3,0,0,1,0,0,-1.5014093224750031
904,27,1,2,1,0,1,1,0,0,0.5794808408942055
905,33,1,0,2,0,0,0,1,0,-0.7481997351701977
906,45,0,0,1,0,0,0,1,0,-0.1372776960241782
907,50,1,3,2,0,1,0,1,1,-0.7459795784611118
908,52,0,0,3,1,0,0,1,0,-1.4157058125069892
909,49,1,3,0,0,1,1,2,1,-0.5970083868936209
910,42,0,1,4,0,1,1,0,0,-0.11958375688740963
911,66,0,1,3,1,0,1,0,0,0.6680796791534894
912,49,0,3,1,1,1,1,2,1,0.5527034702314944
913,33,0,3,1,1,0,0,0,0,0.5475351312942828
914,45,0,0,1,0,1,1,1,0,-1.7343606704567753
915,51,1,3,4,1,1,1,2,0,0.575177305318052
916,36,1,1,4,0,0,0,0,0,0.5418774544468559
917,44,0,2,2,0,0,1,2,0,-1.3306606569109267
918,36,0,3,1,1,0,1,2,0,0.813793619507398
919,51,0,0,1,1,0,0,2,0,0.7117417423862552
920,49,0,0,1,0,1,0,2,1,-0.3319007185609665
921,45,1,3,4,1,1,0,0,0,-0.715321434207196
922,51,1,0,2,0,1,0,1,0,0.07547086967131836
923,29,1,2,2,1,0,0,2,0,1.0034867075281002
924,34,1,0,2,1,1,0,2,0,-0.005587935540645718
925,26,1,1,0,1,0,1,2,0,0.7868375933290906
926,28,0,2,3,1,0,1,0,0,0.9461146776319125
927,23,0,0,2,1,0,0,2,0,0.5449730803535225
928,31,1,3,2,0,1,1,1,0,0.831689227436312
929,52,1,1,1,0,1,1,0,1,0.540562286254043
930,49,1,0,1,1,1,1,0,0,0.3317215030412137
931,41,0,0,2,1,1,0,0,0,-3.183666437537811
932,37,1,1,1,0,0,1,0,0,0.3628155310658352
933,49,1,2,0,1,0,0,0,0,0.980447050691622
934,43,0,0,3,1,0,0,2,0,0.5476361514489423
935,43,1,1,5,1,0,1,1,0,0.37552766710963276
936,47,1,1,3,0,0,1,2,1,1.1159813197831885
937,30,1,0,3,1,1,1,1,0,0.6825939652442665
938,45,0,2,2,1,0,1,2,0,0.9236077838416507
939,47,0,2,2,0,1,1,0,0,-3.1927971640768886
940,52,1,1,4,1,1,0,1,0,0.8264666979292141
941,37,0,2,4,1,0,1,1,0,1.355521896114715
942,47,0,1,1,1,1,0,2,0,0.5414386378941407
943,28,0,2,0,1,1,1,1,0,-0.10813625967008164
944,46,0,1,2,1,0,1,0,0,0.00724340676625011
945,40,1,3,3,0,1,1,1,0,-0.196037467758736
946,26,0,3,1,0,2,0,2,0,0.8545849290418502
947,33,0,1,5,0,0,0,0,0,0.8857447428307791
948,44,0,2,2,1,1,1,2,0,0.17503315155441077
949,35,0,3,0,0,0,1,0,0,0.6809059410485738
950,51,1,2,1,0,0,1,2,0,0.752244160873344
